Sentence,Label
"결국 마트의 병행 수입 문제로 인해 잠시 하락했던 매출을 회복하는 데 기여했고, 이전에 구입하셨던 고객분들 중에서 환불을 진행하신 고객이 '0명'이었습니다.",성공경험
"00회사 기업분석팀에서 취업준비생을 대상으로 직무분석보고서를 작성하고 기업의 특성 및 규모별 직무를 분석했습니다. 콘텐츠의 우수성을 인정받아 00대학교에서 500부 판매 요청을 받았습니다.",성공경험
"단장으로서 합창단을 운영하고 공연을 개최했습니다.",성공경험
"성과를 인정받아 사무국에서 우수상을 받았습니다.",성공경험
"캡스톤 프로젝트를 통해 교내 클린룸에서 1년간 공정 프로세스를 배우고, TFT를 설계부터 제작, 검증을 직접 진행해보면서 각자 가장 관심이 갔던 공정에 대해 몇 번의 테스트를 통해 결과를 발표할 기회가 있었습니다.",성공경험
"교내 연극 동아리에 들어가 매 학기 활동에 참여하고 군 휴학 중에도 공연 준비를 돕는 모습에서 인정받아 제대 후 18년도 회장에 추천되었을 때 선 후배, 동기간 커뮤니케이션을 활성화하기 위해 격주로 모임을 가져 공연 준비나 동아리 활동에 대한 견해차가 있을 때 중간자 역할로 상황을 정리하고 문제를 해결하려 노력했습니다.",성공경험
"최종 발표에서 팀원분들 앞에서 각자 개발에 대해 발표를 진행하였을 때, '관련 경험이 없어서 기대를 안 했는데 생각보다 너무 잘해줬다.'라는 평가를 받으며 새로운 경험에 대한 도전 정신과 포기하지 않는 끈기를 배웠습니다.",성공경험
"다른 학교와의 교류로 의미 있는 MT를 성공적으로 마무리할 수 있었고, 이후로도 공연을 돕고 초대하는 교류가 지속할 수 있었습니다.",성공경험
"전기기사와 전기공사기사 시험을 준비하여 취득하였습니다.",성공경험
"신용보증기금 인턴을 하며 중소기업과 은행 및 채무기관을 이어주는 다리역할을 완수해 우수인턴에 선정되는 등, 기업금융을 이해하기 위해 현재도 노력하는 중입니다.",성공경험
"위 경험을 토대로 타 은행에서 처음 열린 메타버스 채용박람회에서 예상보다 2배 많은 인원을 팀원들과 함께 성공적으로 이끌었습니다.",성공경험
"브랜드 소셜 미디어를 운영하고 다양한 콘텐츠를 직접 에디팅하며 마케터의 가장 중요한 자질인 트렌드를 이해하는 순발력도 키울 수 있었습니다.",성공경험
"캠페인 아이디어 제안서를 작성하며 진행했던 수백 시간의 토론은 타인의 의견에 귀 기울이고 공감하는 법과 저와 팀원의 아이디어를 하나로 융합하여 새로운 것을 도출해내는 법을 가르쳤습니다.",성공경험
"기획서는 보수적인 보험 업계에서 도전적이지만 실현 가능성이 있다는 호평으로 하반기 계획으로 채택되었습니다.",성공경험
"결국, 동의를 얻어 학칙 개정을 시작하는 성과를 거뒀고, 타과 학칙을 참고해 다 같이 상의했습니다.",성공경험
"수월한 진행 덕분에 저희는 공연을 성공적으로 마칠 수 있었습니다.",성공경험
"데이터 분석 기반으로 유입/장바구니/구매 등 전환율을 높인 경험을 갖고 있어, GS SHOP의 고객과 매출 지표 개선에 기여하고자 마케팅 직무에 지원했습니다.",성공경험
"대학교 3학년 때 복지몰 구매율 증진을 위한 산학협력 중, 제안 전략이 실제 적용된 적이 있습니다.",성공경험
"개편 2주 만에 재방문 고객 몰 방문율이 4% 증가, 신규 방문자 대비 재방문자 비율이 4.7% 증가했습니다.",성공경험
"이 방식으로 하루에 약 200명을 팔로워로 추가시켰고, 출근 5회차에 만 명을 달성했습니다.",성공경험
"마침내 예산 수립에 대한 근거가 확실하고 금액이 합리적이라는 선생님의 판단 아래 축제가 열렸습니다.",성공경험
"녹색기술센터 캠페인에서 2개월 동안 80여 시간 준비를 통해 성공적으로 목표를 달성한 경험이 있습니다.",성공경험
"저는 230여 명의 학생들이 참여하는 활동에서 주류회사 설득을 통해 80만원 가량의 비용을 절감한 경험이 있습니다.",성공경험
"포스코의 기업 실무형 교육에서 Design Thinking을 통해 팀의 제안이 포항시의 정책에 반영되도록 한 경험이 있습니다.",성공경험
"그 결과, 트래픽 증가와 신규 구독자 유입을 ㅇㅇㅇㅇ명 이상 끌어내는 성과를 달성했습니다.",성공경험
"결과적으로 적자를 메꾸고, 수익을 창출해냈습니다.",성공경험
"제품 사진 촬영 및 보정과 제품 상세페이지 및 광고 소재(SNS 콘텐츠)를 디자인하는 업무를 맡았고 업무에 적응한 뒤엔 와디즈 펀딩에 참여하여 목표금액 1229%를 달성, 성공적으로 마쳤던 경험이 있습니다.",성공경험
"또한 자존 출판사에서 책 표지 및 내지 디자인과 원고교정 교열 작업을 담당하여 작업하는 외주를 1년 이상 진행하기도 하였습니다.",성공경험
"양 팀에게 모두 만족할 해결방안을 찾고자, 인턴이었지만 OJT 발표를 통해 양 팀을 설득하기 시작했고, 생산라인에서 중단 없이도 불량을 탐지할 수 있는 가상계측방법을 제시했습니다.",성공경험
"이 프로젝트로 혁신성과 실현가능성을 학교에서 인정받아 교내 “사회혁신 프로젝트 우수사례”로 뽑히게 되는 성과를 냈습니다.",성공경험
"교수님 지도하에 연구 결과를 친구와 함께 공동저자로 논문을 작성하였고 AAAI학회에 기고하였습니다.",성공경험
"결과적으로 성공적인 시스템을 구현하여 우수한 성적을 거뒀으며, 교수님의 제안으로 UDC 컨퍼런스 2019에 참여할 기회를 얻었습니다.",성공경험
"그렇게 하니, 교수님께서 졸업반 중에서 가장 논문을 잘 썼다는 칭찬을 듣고 졸업을 할 수 있었습니다.",성공경험
"이에 저는 관련 서류를 폐기하고, 형식에 맞추어 날짜별로 진행해야 하는 업무를 분업, 제안하였습니다.",성공경험
"이러한 노력으로 고객님을 설득하는 것은 물론 회사 지침도 올바르게 이행할 수 있었습니다.",성공경험
"대본 수정을 이룸에 따라 관람객 만족은 물론 신입 행정 직원 인수인계에도 도움을 줄 수 있었습니다.",성공경험
"이러한 팀워크로 서로의 의사를 정확히 이해하고, 업무 생산성도 높임으로써 3차 종합 평가에서 1위를 할 수 있었습니다.",성공경험
"저는 '고객 정의의 최신화'를 통해 고객사와의 계약을 수주한 경험이 있습니다.",성공경험
"교내 약국 관리 시스템을 개발한 경험이 있습니다.",성공경험
"웹 프로젝트를 진행하던 중 기한이 얼마 남지 않은 상황에서 팀원과 의견 충돌이 발생했지만 결국 팀원을 설득한 경험이 있습니다.",성공경험
"안드로이드 애플리케이션 개발 중, 기존에 없던 새로운 기능을 개발한 경험이 있습니다.",성공경험
"건강 관리 애플리케이션을 개발하는 프로젝트였습니다.",성공경험
"월말이라 갱신물량도 많고 엑셀 작업할 게 많았지만 평소보다 일찍 출근하고 점심시간을 활용하여 마감 시간 안에 갱신발주를 문제없이 해결할 수 있었습니다.",성공경험
"창의적인 발상과 훌륭한 팀워크로 과에서 최고의 평가를 받았습니다.",성공경험
"그 결과 3분의 상품에 문제가 있다는 불만을 접수 받고, 신속히 상품을 재배송 할 수 있도록 응대하였습니다.",성공경험
"그 결과, 이러한 저의 열정으로 6명 중 4명이 동료들이 긍정적인 반응과 함께 제 의견에 적극 동참해 주었습니다.",성공경험
"빼빼로 데이 행사를 진행하며 업무 절차를 개선하여 전사 매출 1위를 달성한 적이 있습니다.",성공경험
"결과적으로, 즉석에서 고객의 니즈에 부응하는 상품 구성으로 시선을 사로잡아 전국 매출 1위를 차지하게 되었습니다.",성공경험
"이러한 분석을 바탕으로 연령대, 반경 내 생활 수준, 차별화된 포장 등을 고려한 끝에 판매를 극대화하였고 그 결과, 전년 대비 매출 150% 상승이라는 결과를 도출해 냈습니다.",성공경험
"외국인 고객을 응대하고 외국어 역량을 발휘해 고객니즈를 만족시켜 일매출을 향상하는 과정이 매우 즐거웠습니다.",성공경험
"이때 중국인의 라이프스타일에 대한 이해를 바탕으로 매니저님께 아이디어를 내어 프로모션을 진행했고 중국 SNS앱 샤홍슈에 긍정적 바이럴이 조성되어 최대매출을 달성한 경험이 있습니다.",성공경험
"교내 피트니스 동아리에서 임원진들과 함께 피트니스 대회를 개최한 경험이 있습니다.",성공경험
"시상품과 홍보자금을 마련하고자 임원진 회의에서 피트니스 기업과 스폰서십을 유치하자는 아이디어를 냈습니다.",성공경험
"지속적인 설득을 통해 피트니스 기업과 스폰서십을 체결하여 시상품을 확보할 수 있었습니다.",성공경험
"23개월의 군 복무를 1분 1초가 급박하게 돌아가는 의무소방대원으로 복무하였습니다.",성공경험
"이를 통해 2017년 충청북도 도지사 표창장을 받았습니다.",성공경험
"실제 한 기업의 상품을 싱가포르로의 수출을 성사해 전국 전자상거래 경진대회에서 충북대학교를 대표로 수상을 한 경험이 존재합니다.",성공경험
"새로운 consolidation 서비스를 발굴하여, profit 창출에 기여하였습니다.",성공경험
"2/4 분기 대비 3/4 분기 약 10% 이상의 net profit을 창출할 수 있었습니다.",성공경험
"2020년 충북대학교 캡스톤 디자인 경진대회에서 참가하였고, 장려상을 받았습니다.",성공경험
"대학 시절 4인 팀 프로젝트 간 발생한 갈등을 성공적으로 중재하며 원하는 목표를 달성했던 경험이 있습니다.",성공경험
"결국 발표 점수 만점을 받고 다음 학기 발표수업 수강 신청도 같이하게 되었습니다.",성공경험
"대학 시절 팀 프로젝트 간 갈등 중재를 하며 원하는 목표를 달성했던 경험이 있습니다.",성공경험
"결국 갈등은 중단되었고 발표점수 만점을 받게 되었습니다.",성공경험
"이후 상급 부대가 주관하는 인사 분야 경연대회에서 80여 개 팀 중 1등의 성적을 거두고, 감찰 ‘우수’ 등의 성과를 거두게 되었습니다.",성공경험
"정말 바빴던 3주가량이 지나고 출장소 직원분들께 칭찬 세례를 받게 되었습니다.",성공경험
"공기업에서 2달간 인턴으로 근무하며 불필요할 일 줄이기 및 자유주제로 발표할 기회가 있었습니다.",성공경험
"본사에 근무 중인 동기 인턴들을 대상으로 설문조사를 하여 가이드북 제작에 97%가 찬성한 결과를 얻었고, 이 데이터를 바탕으로 아이디어를 제안했기 때문에 인턴들의 좋은 평가와 함께 이사장님 상을 받을 수 있었습니다.",성공경험
